#Start Time,End Time,Experiment,Flux Type,Flags,User Experiment Name,User Filename,Options,BGStart,BGEnd,JSON Type,Spacecraft,IDSEP Path,Location,Species
2024-12-17 12:05:00,2024-12-18 12:20:00,GOES_RT,integral,IDSEPEnhancement,,,,,,observations,primary,./CLEAR/output/idsep/GOES_RT_integral_primary/csv,earth,protons
2024-12-18 12:20:00,2025-01-02 10:25:00,GOES_RT,integral,IDSEPEnhancement,,,,,,observations,primary,./CLEAR/output/idsep/GOES_RT_integral_primary/csv,earth,protons
2025-01-02 10:25:00,2025-01-03 19:35:00,GOES_RT,integral,IDSEPEnhancement,,,,,,observations,primary,./CLEAR/output/idsep/GOES_RT_integral_primary/csv,earth,protons
2025-01-03 19:35:00,2025-01-10 05:55:00,GOES_RT,integral,IDSEPEnhancement,,,,,,observations,primary,./CLEAR/output/idsep/GOES_RT_integral_primary/csv,earth,protons
2025-01-10 05:55:00,2025-02-20 21:50:00,GOES_RT,integral,IDSEPEnhancement,,,,,,observations,primary,./CLEAR/output/idsep/GOES_RT_integral_primary/csv,earth,protons
2025-02-20 21:50:00,2025-02-23 18:20:00,GOES_RT,integral,IDSEPEnhancement,,,,,,observations,primary,./CLEAR/output/idsep/GOES_RT_integral_primary/csv,earth,protons
2025-02-23 18:20:00,2025-02-24 22:55:00,GOES_RT,integral,IDSEPEnhancement,,,,,,observations,primary,./CLEAR/output/idsep/GOES_RT_integral_primary/csv,earth,protons
2025-02-24 22:55:00,2025-03-01 13:55:00,GOES_RT,integral,IDSEPEnhancement,,,,,,observations,primary,./CLEAR/output/idsep/GOES_RT_integral_primary/csv,earth,protons
2025-03-01 13:55:00,2025-03-10 15:20:00,GOES_RT,integral,IDSEPEnhancement,,,,,,observations,primary,./CLEAR/output/idsep/GOES_RT_integral_primary/csv,earth,protons
2025-03-10 15:20:00,2025-03-13 08:10:00,GOES_RT,integral,IDSEPEnhancement,,,,,,observations,primary,./CLEAR/output/idsep/GOES_RT_integral_primary/csv,earth,protons
2025-03-13 08:10:00,2025-03-19 00:00:00,GOES_RT,integral,IDSEPEnhancement,,,,,,observations,primary,./CLEAR/output/idsep/GOES_RT_integral_primary/csv,earth,protons
2025-03-19 00:00:00,2025-03-23 14:45:00,GOES_RT,integral,IDSEPEnhancement,,,,,,observations,primary,./CLEAR/output/idsep/GOES_RT_integral_primary/csv,earth,protons
2025-03-23 14:45:00,2025-03-29 02:10:00,GOES_RT,integral,IDSEPEnhancement,,,,,,observations,primary,./CLEAR/output/idsep/GOES_RT_integral_primary/csv,earth,protons
2025-03-29 02:10:00,2025-03-31 13:30:00,GOES_RT,integral,IDSEPEnhancement,,,,,,observations,primary,./CLEAR/output/idsep/GOES_RT_integral_primary/csv,earth,protons
2025-03-31 13:30:00,2025-04-05 14:50:00,GOES_RT,integral,IDSEPEnhancement,,,,,,observations,primary,./CLEAR/output/idsep/GOES_RT_integral_primary/csv,earth,protons
2025-04-05 14:50:00,2025-04-07 02:20:00,GOES_RT,integral,IDSEPEnhancement,,,,,,observations,primary,./CLEAR/output/idsep/GOES_RT_integral_primary/csv,earth,protons
2025-04-07 02:20:00,2025-04-08 21:55:00,GOES_RT,integral,IDSEPEnhancement,,,,,,observations,primary,./CLEAR/output/idsep/GOES_RT_integral_primary/csv,earth,protons
2025-04-08 21:55:00,2025-05-03 17:35:00,GOES_RT,integral,IDSEPEnhancement,,,,,,observations,primary,./CLEAR/output/idsep/GOES_RT_integral_primary/csv,earth,protons
2025-05-09 23:55:00,2025-05-12 16:20:00,GOES_RT,integral,IDSEPEnhancement,,,,,,observations,primary,./CLEAR/output/idsep/GOES_RT_integral_primary/csv,earth,protons
2025-05-12 16:20:00,2025-05-16 04:40:00,GOES_RT,integral,IDSEPEnhancement,,,,,,observations,primary,./CLEAR/output/idsep/GOES_RT_integral_primary/csv,earth,protons
2025-05-16 04:40:00,2025-05-29 16:35:00,GOES_RT,integral,IDSEPEnhancement,,,,,,observations,primary,./CLEAR/output/idsep/GOES_RT_integral_primary/csv,earth,protons
2025-05-29 16:35:00,2025-05-31 06:00:00,GOES_RT,integral,IDSEPEnhancement,,,,,,observations,primary,./CLEAR/output/idsep/GOES_RT_integral_primary/csv,earth,protons
2025-05-31 06:00:00,2025-06-08 06:30:00,GOES_RT,integral,IDSEPEnhancement;TwoPeaks,,,,,,observations,primary,./CLEAR/output/idsep/GOES_RT_integral_primary/csv,earth,protons
2025-06-08 06:30:00,2025-08-21 11:10:00,GOES_RT,integral,IDSEPEnhancement,,,,,,observations,primary,./CLEAR/output/idsep/GOES_RT_integral_primary/csv,earth,protons
2025-08-21 11:10:00,2025-09-10 00:00:00,GOES_RT,integral,IDSEPEnhancement,,,,,,observations,primary,./CLEAR/output/idsep/GOES_RT_integral_primary/csv,earth,protons
